,client_id,district_id,birth_year,birth_day,birth_month,gender,age,disp_id,account_id,type_x,card_id,type_y,date_issue_card,days_issue_card,district_id_acc,freq_description,date_creation_acc,year_acc,month_acc,day_acc,days_creation_acc,loan_id,amount_loan,duration_loan,payments_loan,status_loan,status_description,date_loan,district_name,region,nbr_inhabitants,nbr_muni<499_inh,nbr_muni_500-1999_inh,nbr_muni_2000-9999_inh,nbr_muni>10000_inh,nbr_cities,ratio_urban_inh,average_salary,unemploymant_rate_95,unemploymant_rate_96,nbr_entp_1000_inh,nbr_crimes_95,nbr_crimes_96,trans_amt_total,trans_amt_min,trans_amt_max,trans_number,date_trans_old,days_oldtrans,date_trans_late,days_latetrans,date_balance,latest_balance,avg_balance,household_amount,insurance_amount,leasing_amount,loan_amount,nochar_amount,nbr_orders,order_total_amount
4769,5827,15,1975,28,1,F,24,5827,4825,DISPONENT,,,,,15,monthly,1994-06-04,1994,6,4,1672,5980.0,21396.0,12.0,1783.0,A,finished/ok,1995-08-18,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,1350457.5000000007,14.6,26300.0,301,1994-06-04,1672,1998-12-31,1,1998-12-31,49989.5,29747.964451827225,,,,1783.2,,1.0,1783.2
4770,5858,52,1952,17,7,M,47,5858,4851,OWNER,,,,,52,monthly,1996-02-04,1996,2,4,1062,5988.0,141648.0,24.0,5902.0,A,finished/ok,1996-08-22,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,2820972.8000000007,14.6,60700.0,232,1996-02-04,1062,1998-12-31,1,1998-12-31,144982.7,47859.322844827555,4285.0,,,5902.2,,2.0,10187.2
4771,5859,52,1945,29,1,F,54,5859,4851,DISPONENT,,,,,52,monthly,1996-02-04,1996,2,4,1062,5988.0,141648.0,24.0,5902.0,A,finished/ok,1996-08-22,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,2820972.8000000007,14.6,60700.0,232,1996-02-04,1062,1998-12-31,1,1998-12-31,144982.7,47859.322844827555,4285.0,,,5902.2,,2.0,10187.2
4772,5860,47,1964,22,4,M,35,5860,4852,OWNER,,,,,47,monthly,1995-04-13,1995,4,13,1359,5989.0,213300.0,36.0,5925.0,C,running/ok,1996-03-04,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,1007201.3999999993,14.6,13600.0,275,1995-04-13,1359,1998-12-31,1,1998-12-31,42443.7,24255.472727272743,4794.0,,,5925.0,,2.0,10719.0
4773,5866,67,1978,3,4,F,21,5866,4858,OWNER,,,,,67,monthly,1997-06-21,1997,6,21,559,5991.0,335184.0,48.0,6983.0,D,running/not payed,1998-07-27,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,1611314.500000001,5.4,62850.0,134,1997-06-21,559,1998-12-31,1,1998-12-31,100570.6,31331.270149253713,,,,6983.3,,1.0,6983.3
4774,5873,5,1979,6,4,F,20,5873,4863,OWNER,813.0,junior,1996-10-28,795.0,5,monthly,1996-03-12,1996,3,12,1025,5992.0,76080.0,12.0,6340.0,A,finished/ok,1997-03-18,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,2711482.800000003,14.6,57063.0,261,1996-03-12,1025,1998-12-31,1,1998-12-31,105699.0,60857.08045977016,3300.0,,,6340.3,6036.0,3.0,15676.3
4775,5911,14,1935,3,10,M,64,5911,4894,OWNER,814.0,classic,1996-02-15,1051.0,14,monthly,1993-06-20,1993,6,20,2021,5997.0,117024.0,24.0,4876.0,A,finished/ok,1993-11-04,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,4237685.8000000045,14.6,54500.0,410,1993-06-20,2021,1998-12-31,1,1998-12-31,135208.6,63274.297317073186,,,,4875.8,,1.0,4875.8
4776,5928,42,1970,10,9,F,29,5928,4907,OWNER,,,,,42,monthly,1994-02-06,1994,2,6,1790,5999.0,98832.0,48.0,2059.0,C,running/ok,1996-01-03,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668,1952986.3000000014,14.6,41200.0,464,1994-02-06,1790,1998-12-31,1,1998-12-31,70008.7,28207.385129310318,3938.0,325.0,,2059.0,1253.0,4.0,7575.0
4777,5965,50,1951,10,4,M,48,5965,4937,OWNER,,,,,12,monthly,1993-02-20,1993,2,20,2141,6004.0,143904.0,24.0,5996.0,A,finished/ok,1994-07-23,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,5179029.399999996,6.7,64700.0,560,1993-02-20,2141,1998-12-31,1,1998-12-31,135934.5,56720.972857142835,2687.0,,,5996.2,800.0,3.0,9483.2
4778,5977,43,1979,31,5,M,20,5977,4948,OWNER,,,,,43,monthly,1995-07-29,1995,7,29,1252,6006.0,359760.0,60.0,5996.0,C,running/ok,1996-11-15,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,2101579.2,14.6,60000.0,237,1995-07-29,1252,1998-12-31,1,1998-12-31,127807.6,42951.06793248949,4710.0,,,5996.2,,2.0,10706.2
4779,5978,33,1944,27,1,F,55,5978,4949,OWNER,819.0,gold,1998-12-06,26.0,33,monthly,1996-10-14,1996,10,14,809,6007.0,289920.0,48.0,6040.0,C,running/ok,1997-08-30,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,2069950.6000000013,14.6,54358.0,154,1996-10-14,809,1998-12-31,1,1998-12-31,124677.6,64986.96558441559,,,,6039.8,,1.0,6039.8
4780,6001,60,1937,1,5,M,62,6001,4969,OWNER,,,,,60,instantly,1996-08-19,1996,8,19,865,6010.0,150180.0,60.0,2503.0,C,running/ok,1997-03-06,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,2797848.4,30.0,59800.0,210,1996-08-19,865,1998-12-31,1,1998-12-31,144323.1,63042.46095238097,8309.0,,,2502.8,610.0,3.0,11421.8
4781,6015,54,1973,21,11,M,26,6015,4981,OWNER,,,,,54,monthly,1996-01-22,1996,1,22,1075,6011.0,179328.0,48.0,3736.0,C,running/ok,1996-11-28,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,1773146.5000000005,14.6,34960.0,227,1996-01-22,1075,1998-12-31,1,1998-12-31,81614.7,35846.18986784142,4930.0,,,3736.0,,2.0,8666.0
4782,6033,1,1966,27,5,M,33,6033,4994,OWNER,,,,,1,instantly,1996-01-11,1996,1,11,1086,6012.0,258444.0,36.0,7179.0,C,running/ok,1996-08-03,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2100329.3000000007,30.0,52200.0,206,1996-01-11,1086,1998-12-31,1,1998-12-31,113564.6,56216.5800970874,,,,7178.8,,1.0,7178.8
4783,6034,20,1939,15,8,M,60,6034,4995,OWNER,,,,,20,instantly,1994-08-01,1994,8,1,1614,6013.0,128988.0,36.0,3583.0,D,running/not payed,1996-02-03,Strakonice,south Bohemia,70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563,1542,3096660.0999999996,0.1,64900.0,308,1994-08-01,1614,1998-12-31,1,1998-12-31,140649.5,43608.414285714265,,,,3583.0,,1.0,3583.0
4784,6039,1,1958,3,7,F,41,6039,4999,OWNER,820.0,classic,1998-11-10,52.0,1,monthly,1996-02-12,1996,2,12,1054,6014.0,165168.0,36.0,4588.0,C,running/ok,1997-05-18,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2181055.9000000022,14.6,46500.0,253,1996-02-12,1054,1998-12-31,1,1998-12-31,124253.7,46892.637549407074,7028.0,,,4588.5,6327.0,3.0,17943.5
4785,6040,1,1963,10,4,M,36,6040,4999,DISPONENT,,,,,1,monthly,1996-02-12,1996,2,12,1054,6014.0,165168.0,36.0,4588.0,C,running/ok,1997-05-18,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2181055.9000000022,14.6,46500.0,253,1996-02-12,1054,1998-12-31,1,1998-12-31,124253.7,46892.637549407074,7028.0,,,4588.5,6327.0,3.0,17943.5
4786,6042,53,1963,12,10,M,36,6042,5001,OWNER,,,,,53,monthly,1995-12-15,1995,12,15,1113,6015.0,110112.0,24.0,4588.0,A,finished/ok,1996-11-09,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,3100306.0000000023,14.6,63000.0,254,1995-12-15,1113,1998-12-31,1,1998-12-31,135658.1,54492.87913385828,9292.0,,,4588.5,,2.0,13880.5
4787,6052,40,1949,6,4,M,50,6052,5011,OWNER,,,,,31,monthly,1993-08-25,1993,8,25,1955,,,,,,,,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949,6872,4866812.599999999,1.4,62700.0,407,1993-08-25,1955,1998-12-31,1,1998-12-31,125711.7,34517.935380835326,,,,,,,
4788,6067,70,1950,13,3,F,49,6067,5024,OWNER,,,,,70,monthly,1995-08-20,1995,8,20,1230,,,,,,,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,772252.5999999994,14.6,17500.0,185,1995-08-20,1230,1998-12-31,1,1998-12-31,40527.3,25183.321081081092,,,,,,,
4789,6077,54,1980,30,4,F,19,6077,5033,OWNER,,,,,54,monthly,1995-08-03,1995,8,3,1247,6019.0,11400.0,12.0,950.0,A,finished/ok,1996-07-25,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,659420.9999999998,14.6,10734.0,321,1995-08-03,1247,1998-12-31,1,1998-12-31,49934.0,28142.604672897207,1820.0,2196.0,,950.0,754.0,4.0,5720.0
4790,6112,43,1958,28,12,F,41,6112,5063,OWNER,,,,,43,monthly,1995-10-11,1995,10,11,1178,,,,,,,,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,1000963.199999999,2.2,47986.0,172,1995-10-11,1178,1998-12-31,1,1998-12-31,113049.0,24333.73255813954,,,,,,,
4791,6114,66,1940,15,2,F,59,6114,5065,OWNER,,,,,66,monthly,1993-01-24,1993,1,24,2168,,,,,,,,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,3948807.6000000043,0.1,59800.0,373,1993-01-24,2168,1998-12-31,1,1998-12-31,141961.4,39954.78927613937,,,1541.3,,,1.0,1541.3
4792,6115,13,1953,25,12,F,46,6115,5066,OWNER,,,,,13,instantly,1995-08-27,1995,8,27,1223,6027.0,61656.0,24.0,2569.0,B,finished/not payed,1996-02-10,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,2387805.4000000004,0.5,59700.0,333,1995-08-27,1223,1998-12-31,1,1998-12-31,122984.8,43681.70060060057,4206.0,132.0,,2568.8,2301.0,5.0,9207.8
4793,6122,6,1968,16,2,F,31,6122,5072,OWNER,,,,,6,monthly,1996-04-12,1996,4,12,994,6028.0,317520.0,60.0,5292.0,C,running/ok,1997-02-09,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,1701827.3000000005,14.6,44800.0,299,1996-04-12,994,1998-12-31,1,1998-12-31,83424.1,47649.798662207395,1863.0,1065.0,,5292.0,6674.0,5.0,14894.0
4794,6144,54,1956,19,12,F,43,6144,5092,OWNER,,,,,74,monthly,1993-12-21,1993,12,21,1837,,,,,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,559506.6999999998,2.8,29600.0,337,1993-12-21,1837,1998-12-09,23,1998-12-09,34411.2,14544.594955489572,,,,,,,
4795,6175,72,1964,17,5,M,35,6175,5118,OWNER,,,,,72,monthly,1995-08-05,1995,8,5,1245,6037.0,53232.0,48.0,1109.0,C,running/ok,1997-05-04,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.80,4.79,110,9672,9208,793071.4999999995,14.6,15360.0,305,1995-08-05,1245,1998-12-31,1,1998-12-31,50514.8,34816.92131147542,3095.0,,,1109.0,446.0,3.0,4650.0
4796,6178,1,1940,15,10,F,59,6178,5120,OWNER,823.0,classic,1998-06-05,210.0,1,monthly,1993-06-21,1993,6,21,2020,6038.0,323472.0,48.0,6739.0,A,finished/ok,1994-08-10,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,4469648.800000009,14.6,64000.0,453,1993-06-21,2020,1998-12-31,1,1998-12-31,128939.3,48719.46379690952,3008.0,,,6738.7,,2.0,9746.7
4797,6183,1,1963,16,11,M,36,6183,5125,OWNER,,,,,1,monthly,1995-09-14,1995,9,14,1205,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2242998.1000000015,0.0,53100.0,212,1995-09-14,1205,1998-12-27,5,1998-12-27,156274.5,35546.38254716979,,,,,,,
4798,6185,58,1948,5,3,F,51,6185,5126,OWNER,,,,,58,monthly,1995-04-03,1995,4,3,1369,6043.0,20352.0,48.0,424.0,C,running/ok,1996-01-11,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,856015.9999999995,14.6,12549.0,292,1995-04-03,1369,1998-12-31,1,1998-12-31,44427.9,25314.757191780795,4208.0,,,424.0,,2.0,4632.0
4799,6186,58,1952,27,5,M,47,6186,5126,DISPONENT,,,,,58,monthly,1995-04-03,1995,4,3,1369,6043.0,20352.0,48.0,424.0,C,running/ok,1996-01-11,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,856015.9999999995,14.6,12549.0,292,1995-04-03,1369,1998-12-31,1,1998-12-31,44427.9,25314.757191780795,4208.0,,,424.0,,2.0,4632.0
4800,6191,74,1952,24,12,M,47,6191,5129,OWNER,,,,,68,monthly,1993-06-08,1993,6,8,2033,,,,,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,6939091.099999993,0.0,66600.0,496,1993-06-08,2033,1998-12-31,1,1998-12-31,171917.4,49626.81935483864,,,,,,,
4801,6196,68,1943,9,3,M,56,6196,5133,OWNER,824.0,classic,1998-04-29,247.0,68,instantly,1996-12-08,1996,12,8,754,6044.0,57060.0,12.0,4755.0,C,running/ok,1998-01-27,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,1893311.3,30.0,60500.0,196,1996-12-08,754,1998-12-31,1,1998-12-31,125665.2,50740.84693877557,286.0,3913.0,,4755.0,412.0,4.0,9366.0
4802,6235,5,1940,4,4,M,59,6235,5164,OWNER,,,,,5,monthly,1997-05-13,1997,5,13,598,6052.0,22356.0,36.0,621.0,C,running/ok,1998-03-23,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,288358.6,14.6,14400.0,104,1997-05-13,598,1998-12-31,1,1998-12-31,37212.7,22634.64326923075,4261.0,,,621.0,,2.0,4882.0
4803,6255,54,1946,1,1,F,53,6255,5180,OWNER,829.0,classic,1998-12-22,10.0,54,monthly,1997-02-24,1997,2,24,676,6054.0,58764.0,12.0,4897.0,C,running/ok,1998-07-16,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,885232.9999999999,14.6,49991.0,74,1997-02-24,676,1998-12-31,1,1998-12-31,111219.2,45220.678378378376,,,,4897.0,,1.0,4897.0
4804,6256,54,1941,21,5,M,58,6256,5180,DISPONENT,,,,,54,monthly,1997-02-24,1997,2,24,676,6054.0,58764.0,12.0,4897.0,C,running/ok,1998-07-16,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,885232.9999999999,14.6,49991.0,74,1997-02-24,676,1998-12-31,1,1998-12-31,111219.2,45220.678378378376,,,,4897.0,,1.0,4897.0
4805,6257,75,1942,20,8,F,57,6257,5181,OWNER,,,,,75,monthly,1996-02-03,1996,2,3,1063,6055.0,399120.0,60.0,6652.0,C,running/ok,1997-04-28,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063,4505,1021982.2999999993,14.6,48957.0,154,1996-02-03,1063,1998-12-31,1,1998-12-31,85656.2,39458.02467532466,,,,6652.5,,1.0,6652.5
4806,6272,1,1942,10,10,M,57,6272,5194,OWNER,,,,,1,weekly,1995-05-05,1995,5,5,1337,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,3354114.4999999995,1.7,59200.0,324,1995-05-05,1337,1998-12-31,1,1998-12-31,132173.1,46521.00246913577,,,,,,,
4807,6275,13,1956,30,12,M,43,6275,5196,OWNER,831.0,classic,1998-06-29,186.0,13,instantly,1997-06-29,1997,6,29,551,6059.0,79824.0,12.0,6652.0,A,finished/ok,1997-12-28,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,1697424.3000000003,13.5,55100.0,130,1997-06-29,551,1998-12-31,1,1998-12-31,130168.2,59206.576153846174,7905.0,,,6652.5,,2.0,14557.5
4808,6299,1,1936,9,8,M,63,6299,5213,OWNER,833.0,classic,1998-08-01,153.0,1,monthly,1995-08-18,1995,8,18,1232,6063.0,320976.0,48.0,6687.0,D,running/not payed,1996-04-25,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,4033301.600000003,6.0,70071.0,301,1995-08-18,1232,1998-12-31,1,1998-12-31,130775.0,47205.47674418604,,,,6687.0,,1.0,6687.0
4809,6301,55,1949,8,3,F,50,6301,5215,OWNER,834.0,classic,1998-08-21,133.0,55,monthly,1993-07-01,1993,7,1,2010,6064.0,14628.0,12.0,1219.0,A,finished/ok,1994-08-04,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,2226418.5000000033,2.0,23230.5,637,1993-07-01,2010,1998-12-31,1,1998-12-31,78660.6,44652.43846153859,2.0,372.0,,1219.0,6185.0,5.0,7778.0
4810,6317,77,1957,27,1,F,42,6317,5228,OWNER,,,,,77,weekly,1993-06-23,1993,6,23,2018,6066.0,173808.0,24.0,7242.0,A,finished/ok,1994-07-11,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,7117524.800000002,43.3,74522.0,454,1993-06-23,2018,1998-12-31,1,1998-12-31,142169.0,64091.716519823865,,,,7242.0,,1.0,7242.0
4811,6318,77,1950,5,3,M,49,6318,5228,DISPONENT,,,,,77,weekly,1993-06-23,1993,6,23,2018,6066.0,173808.0,24.0,7242.0,A,finished/ok,1994-07-11,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,7117524.800000002,43.3,74522.0,454,1993-06-23,2018,1998-12-31,1,1998-12-31,142169.0,64091.716519823865,,,,7242.0,,1.0,7242.0
4812,6342,8,1954,4,6,M,45,6342,5250,OWNER,,,,,8,instantly,1996-07-20,1996,7,20,895,,,,,,,,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987,1912006.7,5.0,49476.0,138,1996-07-20,895,1998-12-31,1,1998-12-31,138320.0,42103.49710144932,,,,,,,
4813,6349,72,1972,3,12,M,27,6349,5256,OWNER,,,,,72,weekly,1993-10-25,1993,10,25,1894,6072.0,193968.0,36.0,5388.0,A,finished/ok,1994-05-10,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.80,4.79,110,9672,9208,3642021.2000000025,25.7,59800.0,408,1993-10-25,1894,1998-12-31,1,1998-12-31,152015.8,52787.836764705826,,,,5388.5,,1.0,5388.5
4814,6359,64,1976,6,7,M,23,6359,5263,OWNER,,,,,64,monthly,1995-07-14,1995,7,14,1267,6073.0,276300.0,60.0,4605.0,C,running/ok,1996-11-12,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,968525.2999999993,14.6,30560.0,273,1995-07-14,1267,1998-12-31,1,1998-12-31,73335.0,36227.4018315018,3950.0,,,4605.0,,2.0,8555.0
4815,6363,4,1973,20,10,F,26,6363,5267,OWNER,,,,,4,monthly,1996-01-12,1996,1,12,1085,6075.0,129312.0,24.0,5388.0,D,running/not payed,1997-11-26,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,2867844.9000000027,3.5,63800.0,233,1996-01-12,1085,1998-12-31,1,1998-12-31,117298.7,43747.95836909868,,,,5388.5,,1.0,5388.5
4816,6366,49,1966,21,2,M,33,6366,5269,OWNER,,,,,49,monthly,1996-07-04,1996,7,4,911,6076.0,117420.0,60.0,1957.0,C,running/ok,1997-02-02,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,1293856.5,14.6,30794.0,213,1996-07-04,911,1998-12-31,1,1998-12-31,68584.8,30180.14835680748,793.0,,,1957.0,7260.0,3.0,10010.0
4817,6367,44,1970,28,4,M,29,6367,5270,OWNER,,,,,44,monthly,1993-01-13,1993,1,13,2179,6077.0,79608.0,24.0,3317.0,A,finished/ok,1993-11-22,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2166,2325,6937453.099999995,14.6,67124.0,462,1993-01-13,2179,1998-12-31,1,1998-12-31,136654.9,65773.3976190476,,,,3317.0,,1.0,3317.0
4818,6383,15,1970,7,1,M,29,6383,5283,OWNER,,,,,15,monthly,1997-09-18,1997,9,18,470,6078.0,170832.0,48.0,3559.0,C,running/ok,1998-09-09,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,1445567.5999999999,14.6,67833.0,93,1997-09-18,470,1998-12-31,1,1998-12-31,141461.5,70556.28817204299,9649.0,,,3559.0,,2.0,13208.0
4819,6391,34,1952,30,1,M,47,6391,5290,OWNER,,,,,34,monthly,1997-07-21,1997,7,21,529,,,,,,,,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,955910.3999999998,3.0,46115.0,130,1997-07-21,529,1998-12-31,1,1998-12-31,103617.7,34202.383076923106,6293.0,1336.0,,7537.0,2245.0,4.0,17411.0
4820,6408,47,1956,29,6,M,43,6408,5305,OWNER,,,,,47,monthly,1996-09-16,1996,9,16,837,6083.0,240528.0,48.0,5011.0,C,running/ok,1998-03-31,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,1746067.3,14.6,45100.0,149,1996-09-16,837,1998-12-31,1,1998-12-31,86334.9,39089.1067114094,,,,5011.2,,1.0,5011.2
4821,6417,40,1950,7,1,M,49,6417,5313,OWNER,,,,,40,monthly,1993-04-29,1993,4,29,2073,6087.0,300660.0,60.0,5011.0,C,running/ok,1994-02-27,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949,6872,4957008.300000005,14.6,63900.0,601,1993-04-29,2073,1998-12-31,1,1998-12-31,135576.6,49107.31946755407,5791.0,958.0,,5011.2,1167.0,4.0,12927.2
4822,6422,28,1960,23,9,M,39,6422,5317,OWNER,,,,,28,monthly,1996-10-20,1996,10,20,803,6088.0,90180.0,36.0,2505.0,C,running/ok,1997-03-07,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,854326.3999999999,14.6,22544.0,152,1996-10-20,803,1998-12-31,1,1998-12-31,52787.4,29359.961184210504,4331.0,,,2504.8,,2.0,6835.8
4823,6452,64,1942,17,7,M,57,6452,5343,OWNER,,,,,64,monthly,1993-06-08,1993,6,8,2033,,,,,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,1867849.7000000007,0.9,32000.0,298,1993-06-08,2033,1998-12-31,1,1998-12-31,58097.1,21020.98791946312,,,,,,,
4824,6468,70,1944,23,2,M,55,6468,5357,OWNER,841.0,classic,1997-03-06,666.0,70,monthly,1994-12-18,1994,12,18,1475,,,,,,,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,1047421.5999999993,0.2,38720.0,231,1994-12-18,1475,1998-12-31,1,1998-12-31,89940.2,48809.065800865756,,,,,,,
4825,6469,4,1953,16,3,M,46,6469,5358,OWNER,,,,,4,monthly,1995-05-18,1995,5,18,1324,6095.0,68340.0,60.0,1139.0,C,running/ok,1997-01-24,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,2242945.900000001,14.6,36463.5,267,1995-05-18,1324,1998-12-31,1,1998-12-31,77350.7,50175.32022471906,9191.0,,,1139.0,,2.0,10330.0
4826,6473,76,1940,30,9,F,59,6473,5362,OWNER,,,,,76,instantly,1996-09-06,1996,9,6,847,6097.0,202848.0,48.0,4226.0,C,running/ok,1997-08-21,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,1566473.1000000008,30.0,38037.0,192,1996-09-06,847,1998-12-31,1,1998-12-31,82957.9,29765.298437500005,6413.0,,,4226.3,7962.0,3.0,18601.3
4827,6474,76,1934,30,11,M,65,6474,5362,DISPONENT,,,,,76,instantly,1996-09-06,1996,9,6,847,6097.0,202848.0,48.0,4226.0,C,running/ok,1997-08-21,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,1566473.1000000008,30.0,38037.0,192,1996-09-06,847,1998-12-31,1,1998-12-31,82957.9,29765.298437500005,6413.0,,,4226.3,7962.0,3.0,18601.3
4828,6478,3,1951,20,5,M,48,6478,5366,OWNER,,,,,70,monthly,1993-08-09,1993,8,9,1971,,,,,,,,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,4657379.600000002,0.2,67700.0,350,1993-08-09,1971,1998-12-31,1,1998-12-31,143534.8,33324.094857142874,,,,,,,
4829,6481,1,1958,24,12,F,41,6481,5369,OWNER,,,,,54,monthly,1993-02-25,1993,2,25,2136,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,970317.199999999,0.0,28200.0,358,1993-02-25,2136,1998-12-31,1,1998-12-31,41783.7,19862.77039106146,,,,,,,
4830,6485,48,1962,21,5,F,37,6485,5372,OWNER,,,,,48,monthly,1993-05-08,1993,5,8,2064,,,,,,,,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655,1717,4790257.399999997,1.1,70500.0,348,1993-05-08,2064,1998-12-31,1,1998-12-31,167671.7,68098.05114942536,,,2612.0,,,1.0,2612.0
4831,6499,44,1963,1,2,M,36,6499,5385,OWNER,,,,,44,instantly,1993-05-21,1993,5,21,2051,6103.0,149340.0,60.0,2489.0,C,running/ok,1994-04-07,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2166,2325,2346763.1,30.0,22404.0,427,1993-05-21,2051,1998-12-31,1,1998-12-31,63866.8,35020.29999999998,8754.0,,,2489.3,,2.0,11243.3
